winery,wine,year,rating,num_reviews,region,price,type,body,acidity
Bodegas La Horra,Corimbo I,2015.0,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Vina Pedrosa,Gran Reserva,2011.0,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Portal del Priorat,Clos del Portal Somni,2014.0,4.2,404,Priorato,77.36,Priorat Red,4.158426788816932,2.946611909650924
Ramon Bilbao,Mirto,2011.0,4.2,402,Rioja,28.53,Rioja Red,4.158426788816932,2.946611909650924
Artadi,Valdegines,2016.0,4.2,398,Vino de Espana,48.96,Tempranillo,4.158426788816932,2.946611909650924
Contino,Rioja Graciano,2011.0,4.2,395,Rioja,61.94,Rioja Red,4.158426788816932,2.946611909650924
Matarromera,Gran Reserva,2011.0,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Sei Solo,Preludio,2016.0,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,4.158426788816932,2.946611909650924
Vinedos de Paganos,El Puntido,2005.0,4.2,384,Rioja,73.0,Rioja Red,4.158426788816932,2.946611909650924
Sierra Cantabria,Coleccion Privada,2012.0,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0
Imperial,Rioja Reserva,2004.0,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0
Bodegas La Horra,Corimbo I,2015.0,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
Vina Pedrosa,Gran Reserva,2011.0,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
Portal del Priorat,Clos del Portal Somni,2014.0,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0
Ramon Bilbao,Mirto,2011.0,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0
Artadi,Valdegines,2016.0,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0
Contino,Rioja Graciano,2011.0,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0
Matarromera,Gran Reserva,2011.0,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
Sei Solo,Preludio,2016.0,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
Vinedos de Paganos,El Puntido,2005.0,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0
Remirez de Ganuza,Rioja Blanco,2017.0,4.2,421,Rioja,29.15,Rioja White,4.158426788816932,2.946611909650924
