winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity
Pazo Senorans,Seleccion de Anada Albarino Rias Baixas,2012,0.18249857946119255,-0.40879084881423616,Espana,Rias Baixas,-0.6211488623390999,Albarino,-2.194196138717502,0.0
Fefinanes,Albarino de Fefinanes III Ano,2017,0.18249857946119255,-0.4162688280435559,Espana,Rias Baixas,-0.5974310329366778,Albarino,-2.194196138717502,0.0
Arzuaga,Reserva Ribera del Duero,2018,0.18249857946119255,-0.4162688280435559,Espana,Ribera del Duero,-0.6644596812478709,Ribera Del Duero Red,1.3972875305566685,0.0
Familia Torres,Perpetual,2017,0.18249857946119255,-0.42000781765821577,Espana,Priorato,-0.033359177148636725,Priorat Red,-0.39845430408041677,0.0
Ferrer Bobet,Seleccio Especial Vinyes Velles,2016,0.18249857946119255,-0.43496377611685527,Espana,Priorato,-0.11276234514805021,Priorat Red,-0.39845430408041677,0.0
Merum Priorati,El Cel,2015,0.18249857946119255,-0.43496377611685527,Espana,Priorato,-0.11069992520001347,Priorat Red,-0.39845430408041677,0.0
Gomez Cruzado,Montes Obarenes Seleccion Terroir,2016,0.18249857946119255,-0.4387027657315151,Espana,Rioja,-0.44171832685990586,Rioja White,-2.194196138717502,0.0
Vall Llach,Porrera Vi de Vila,2017,0.18249857946119255,-0.4387027657315151,Espana,Priorato,-0.4210941273795387,Priorat Red,-0.39845430408041677,0.0
Resalte,Gran Ribera del Duero,2010,0.18249857946119255,-0.4387027657315151,Espana,Ribera del Duero,-0.4629840936256086,Ribera Del Duero Red,1.3972875305566685,0.0
Scala Dei,Heretge Priorat,2017,0.18249857946119255,-0.4461807449608349,Espana,Priorato,0.5498931841561457,Priorat Red,-0.39845430408041677,0.0
Figuero,Vinas Viejas,2018,0.18249857946119255,-0.4499197345754947,Espana,Ribera del Duero,-0.8098602875844592,Ribera Del Duero Red,1.3972875305566685,0.0
Osborne,Sibarita Oloroso Jerez-Xeres-Sherry 30 Years V.O.R.S,N.V.,0.18249857946119255,-0.4573977138048145,Espana,Jerez Oloroso,0.3203458439396597,Sherry,-0.39845430408041677,0.0
Vina Sastre,Pago de Santa Cruz Gran Reserva Ribera del Duero,2015,0.18249857946119255,-0.4611367034194743,Espana,Ribera del Duero,0.15638345807074094,Ribera Del Duero Red,1.3972875305566685,0.0
Mas Doix,Doix,2014,0.18249857946119255,-0.4686146826487941,Espana,Priorato,1.064879445180913,Priorat Red,-0.39845430408041677,0.0
Terroir Al Limit Soc. Lda,Les Tosses,2014,0.18249857946119255,-0.4723536722634539,Espana,Priorato,1.9492451188990556,Priorat Red,-0.39845430408041677,0.0
Martinet,Cami Pesseroles,2007,0.18249857946119255,-0.47609266187811383,Espana,Priorato,2.0929957892772144,Priorat Red,-0.39845430408041677,0.0
Portal del Priorat,Clos del Portal Tros de Clos,2016,0.18249857946119255,-0.48730963072209343,Espana,Priorato,-0.15297953413476603,Priorat Red,-0.39845430408041677,0.0
Vina Sastre,Pago de Santa Cruz,2019,0.18249857946119255,-0.48730963072209343,Espana,Ribera del Duero,-0.3233354218425986,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas Mas Alta,La Basseta,2016,0.18249857946119255,-0.4910486203367533,Espana,Priorato,-0.17257252364111486,Priorat Red,-0.39845430408041677,0.0
Cims de Porrera,Classic,1996,0.18249857946119255,-0.49852659956607304,Espana,Priorato,3.1520484325940665,Priorat Red,-0.39845430408041677,0.0
Nin-Ortiz,Nit de Nin Mas d'en Cacador,2017,0.18249857946119255,-0.49852659956607304,Espana,Priorato,0.526587838743331,Priorat Red,-0.39845430408041677,0.0
Casa Rojo,Minami,2016,0.18249857946119255,-0.49852659956607304,Espana,Jumilla,-0.3190043399517215,Monastrell,1.3972875305566685,0.0
La Rioja Alta,Rioja Gran Reserva 904,1982,0.18249857946119255,-0.49852659956607304,Espana,Rioja,1.6629812301115598,Rioja Red,-0.39845430408041677,0.0
Alvaro Palacios,Vi de Vila Gratallops,2019,0.18249857946119255,-0.5022655891807329,Espana,Priorato,-0.20350882286166555,Priorat Red,-0.39845430408041677,0.0
Bodegas Naluar & Acediano,Acediano,2016,0.18249857946119255,-0.5060045787953927,Espana,Ribera del Duero,-0.4613113163662547,Ribera Del Duero Red,1.3972875305566685,0.0
Cims de Porrera,Classic,2012,0.18249857946119255,-0.5134825580247125,Espana,Priorato,-0.29734893049733596,Priorat Red,-0.39845430408041677,0.0
Murua,Veguin de Murua Gran Reserva,2012,0.18249857946119255,-0.5172215476393723,Espana,Rioja,-0.5850565132484575,Rioja Red,-0.39845430408041677,0.0
Mas Doix,Doix,2015,0.18249857946119255,-0.5209605372540322,Espana,Priorato,0.6317712560932033,Priorat Red,-0.39845430408041677,0.0
Vinyes Domenech,Teixar,2015,0.18249857946119255,-0.5246995268686921,Espana,Montsant,-0.27466231106893224,Montsant Red,-0.39845430408041677,0.0
Sei Solo,Tinto,2018,0.18249857946119255,-0.5246995268686921,Espana,Ribera del Duero,-0.23650754203025298,Ribera Del Duero Red,1.3972875305566685,0.0
Abadia Retuerta,Le Domaine Blanco de Guarda,2020,0.18249857946119255,-0.5246995268686921,Espana,Sardon de Duero,-0.6304297521052652,Unknown,-1.1167510379352508,0.0
Portal del Priorat,Clos del Portal Somni,2016,0.18249857946119255,-0.5284385164833519,Espana,Priorato,-0.6463103857051479,Priorat Red,-0.39845430408041677,0.0
Terroir Al Limit Soc. Lda,Les Manyes,2015,0.18249857946119255,-0.5284385164833519,Espana,Priorato,2.5704460072477135,Priorat Red,-0.39845430408041677,0.0
Castillo Perelada,Emporda Aires de Garbet,2017,0.18249857946119255,-0.5284385164833519,Espana,Emporda,-0.5186465909216753,Red,-0.39845430408041677,0.0
Pago de Vallegarcia,Montes de Toledo Syrah,2019,0.18249857946119255,-0.5321775060980118,Espana,Castilla,-0.9253558046745152,Syrah,-0.39845430408041677,0.0
Finca Torremilanos,Torremilanos Coleccion Ribera del Duero,2014,0.18249857946119255,-0.5321775060980118,Espana,Ribera del Duero,-0.42006291740552043,Ribera Del Duero Red,1.3972875305566685,0.0
Vina Sastre,Regina Vides Ribera del Duero,2010,0.18249857946119255,-0.5359164957126717,Espana,Ribera del Duero,0.7575788729234426,Ribera Del Duero Red,1.3972875305566685,0.0
Eulogio Pomares,Maceracion Con Pieles,2017,0.18249857946119255,-0.5396554853273315,Espana,Rias Baixas,-0.5654635237421086,Albarino,-2.194196138717502,0.0
Marques de Riscal,Baron de Chirel Rioja Reserva,2003,0.18249857946119255,-0.5396554853273315,Espana,Rioja,0.2605356654465949,Rioja Red,-0.39845430408041677,0.0
Casa Castillo,Pie Franco,2018,0.18249857946119255,-0.5396554853273315,Espana,Jumilla,0.09554206960365785,Monastrell,1.3972875305566685,0.0
Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2004,0.18249857946119255,-0.5433944749419914,Espana,Rioja,0.5286502586913676,Rioja Red,-0.39845430408041677,0.0
Sangenis I Vaque,Clos Monlleo,2011,0.18249857946119255,-0.5433944749419914,Espana,Priorato,-0.2963177205233177,Priorat Red,-0.39845430408041677,0.0
Allende,Calvario Rioja,2010,0.18249857946119255,-0.5508724541713111,Espana,Rioja,1.2705027140001732,Rioja Red,-0.39845430408041677,0.0
Delgado Zuleta,B.Rodriguez La-Cave Quo Vadis?,N.V.,0.18249857946119255,-0.5620894230152907,Espana,Jerez Amontillado,0.48533943978259675,Sherry,-0.39845430408041677,0.0
Bodegas Mas Alta,La Solana Alta,2017,0.18249857946119255,-0.558350433400631,Espana,Priorato,-0.01871599551757604,Unknown,-0.39845430408041677,0.0
Vinas del Vero,Blecua Somontano,2004,0.18249857946119255,-0.5658284126299507,Espana,Somontano,0.09554206960365785,Red,-0.39845430408041677,0.0
Merum Priorati,El Cel,2016,0.18249857946119255,-0.5658284126299507,Espana,Priorato,-0.007578927798177808,Priorat Red,-0.39845430408041677,0.0
VALENCISO,Rioja Reserva 10 Anos Despues Edicion Limitada,2011,0.18249857946119255,-0.5658284126299507,Espana,Rioja,-0.13338654462841734,Rioja Red,-0.39845430408041677,0.0
Mas Perinet,Perinet + Plus,2004,0.18249857946119255,-0.5770453814739303,Espana,Priorato,-0.21278971262783083,Priorat Red,-0.39845430408041677,0.0
Espectacle del Montsant,Tinto,2017,0.18249857946119255,-0.5770453814739303,Espana,Montsant,0.7761406524557731,Montsant Red,-0.39845430408041677,0.0
Clos Mogador,Priorat,1999,0.18249857946119255,-0.5770453814739303,Espana,Priorato,0.6317712560932033,Priorat Red,-0.39845430408041677,0.0
Luis A. Rodriguez Vazquez,Vina de Martin Escolma Ribeiro,2016,0.18249857946119255,-0.5770453814739303,Espana,Ribeiro,-0.5510265841058517,Unknown,-0.03930593715299942,0.0
Carmelo Rodero,Reserva,2018,0.18249857946119255,-0.58452336070325,Espana,Ribera del Duero,-0.7314883295590642,Ribera Del Duero Red,1.3972875305566685,0.0
Alvaro Palacios,Finca Dofi,2019,0.18249857946119255,-0.5882623503179099,Espana,Priorato,0.4162483715233667,Priorat Red,-0.39845430408041677,0.0
Martinet,Cami Pesseroles,2008,0.18249857946119255,-0.5957403295472296,Espana,Priorato,1.8197251461623498,Priorat Red,-0.39845430408041677,0.0
Vizcarra,Ribera del Duero Torralvo,2018,0.18249857946119255,-0.5957403295472296,Espana,Ribera del Duero,-0.6582724214037607,Ribera Del Duero Red,1.3972875305566685,0.0
Chozas Carrascal,El Cabernet F - Familiar,2017,0.18249857946119255,-0.5957403295472296,Espana,Utiel-Requena,-0.6077431326768613,Red,-0.39845430408041677,0.0
Bodegas Vilano,Premium,2018,0.18249857946119255,-0.5994793191618895,Espana,Ribera del Duero,-0.6056807127288246,Ribera Del Duero Red,1.3972875305566685,0.0
Pago de Vallegarcia,Hipperia Red Blend,2018,0.18249857946119255,-0.5994793191618895,Espana,Castilla,-0.8139851274805326,Red,-0.39845430408041677,0.0
Alonso del Yerro,Maria Ribera del Duero,2016,0.18249857946119255,-0.6032183087765494,Espana,Ribera del Duero,-0.21588334254988586,Ribera Del Duero Red,1.3972875305566685,0.0
Emilio Moro,Vendimia Seleccionada,2019,0.18249857946119255,-0.6069572983912092,Espana,Ribera del Duero,-0.886582309651425,Ribera Del Duero Red,1.3972875305566685,0.0
Clos Figueras,Clos Figueres,2017,0.18249857946119255,-0.614435277620529,Espana,Priorato,-0.22619544229006944,Priorat Red,-0.39845430408041677,0.0
Bodegas Monte La Reina,Castillo de Monte la Reina Cuvee Privee,2015,0.18249857946119255,-0.614435277620529,Espana,Toro,-1.0253831721542959,Toro Red,1.3972875305566685,0.0
Alonso del Yerro,Maria Ribera del Duero,2015,0.18249857946119255,-0.614435277620529,Espana,Ribera del Duero,-0.19525914306951872,Ribera Del Duero Red,1.3972875305566685,0.0
Sacristia AB,Amontillado Saca,N.V.,0.18249857946119255,-0.6181742672351888,Espana,Jerez-Xeres-Sherry,-0.04841484276930466,Sherry,-0.39845430408041677,0.0
Ontanon,Queiron Reserva Vinedos Familiares,2011,0.18249857946119255,-0.6181742672351888,Espana,Rioja,-0.7737679384938168,Rioja Red,-0.39845430408041677,0.0
Martinet,Cami Pesseroles,2011,0.18249857946119255,-0.6181742672351888,Espana,Priorato,1.2814335397247678,Priorat Red,-0.39845430408041677,0.0
Ferrer Bobet,Seleccio Especial Vinyes Velles,2017,0.18249857946119255,-0.6219132568498487,Espana,Priorato,-0.0003604579800494295,Priorat Red,-0.39845430408041677,0.0
Dominio de Atauta,Llanos del Almendro Ribera del Duero,2011,0.18249857946119255,-0.6219132568498487,Espana,Ribera del Duero,1.0483800855966194,Ribera Del Duero Red,1.3972875305566685,0.0
Alta Alella,Dolc Mataro,2018,0.18249857946119255,-0.6256522464645086,Espana,Alella,-0.9573233138690841,Unknown,-0.03930593715299942,0.0
Muga,Prado Enea Gran Reserva,1989,0.18249857946119255,-0.6256522464645086,Espana,Rioja,1.5598602327097242,Rioja Red,-0.39845430408041677,0.0
Muga,Prado Enea Gran Reserva,1991,0.18249857946119255,-0.6256522464645086,Espana,Rioja,2.1167136186796367,Rioja Red,-0.39845430408041677,0.0
Teso La Monja,Victorino,2019,0.18249857946119255,-0.6293912360791684,Espana,Toro,-0.6283673321572285,Toro Red,1.3972875305566685,0.0
Bodegas Roda,Roda I Reserva Rioja,2017,0.18249857946119255,-0.6293912360791684,Espana,Rioja,-0.3798457284188045,Rioja Red,-0.39845430408041677,0.0
Bodega Elias Mora,Toro 2V Premium,2005,0.18249857946119255,-0.6331302256938283,Espana,Toro,-0.42006291740552043,Toro Red,1.3972875305566685,0.0
Joan Simo,Les Eres Vinyes Velles,2015,0.18249857946119255,-0.6331302256938283,Espana,Priorato,-0.657447453424546,Priorat Red,-0.39845430408041677,0.0
Hacienda Lopez de Haro,Gran Reserva Classica Blanco,2012,0.18249857946119255,-0.6331302256938283,Espana,Rioja,-0.5695883636381821,Rioja White,-2.194196138717502,0.0
Can Axartell,The Artist,2016,0.18249857946119255,-0.6368692153084882,Espana,Mallorca,-0.7739741804886203,Red,-0.39845430408041677,0.0
Juan Pinero,Amontillado 30 Years Old V.O.R.S Sherry,N.V.,0.18249857946119255,-0.6368692153084882,Espana,Jerez Amontillado,-0.5664947337161271,Sherry,-0.39845430408041677,0.0
Pazo Barrantes,La Comtesse de Pazo Barrantes Albarino,2017,0.18249857946119255,-0.6368692153084882,Espana,Rias Baixas,-0.09110693569366463,Albarino,-2.194196138717502,0.0
Abadia Retuerta,Seleccion Especial,2018,0.18249857946119255,-0.6406082049231481,Espana,Sardon de Duero,-0.7582997888835413,Red,-0.39845430408041677,0.0
Abel Mendoza Monge,5V Blanco,2019,0.18249857946119255,-0.6406082049231481,Espana,Rioja,-0.5442205982773306,Rioja White,-2.194196138717502,0.0
Mas Llunes,Finca Butaros Vinya Centenaria,2015,0.18249857946119255,-0.6443471945378079,Espana,Emporda,-0.6628097452894416,Red,-0.39845430408041677,0.0
Familia Torres,Grans Muralles,2016,0.18249857946119255,-0.6443471945378079,Espana,Conca de Barbera,1.224923233148562,Red,-0.39845430408041677,0.0
Losada,La Bienquerida,2018,0.18249857946119255,-0.6480861841524678,Espana,Bierzo,-0.6149616024949899,Mencia,-2.194196138717502,0.0
Marques de Vargas,Seleccion Privada,2011,0.18249857946119255,-0.6518251737671277,Espana,Rioja,0.07491787012329072,Rioja Red,-0.39845430408041677,0.0
Protos,Seleccion Finca el Grajo Viejo,2017,0.18249857946119255,-0.6518251737671277,Espana,Ribera del Duero,-0.09213814566768308,Ribera Del Duero Red,1.3972875305566685,0.0
Roig Parals,Cami de Cormes,2018,0.18249857946119255,-0.6518251737671277,Espana,Emporda,-1.0350765459100684,Red,-0.39845430408041677,0.0
Oxer Wines,Kalamity Rioja,2017,0.18249857946119255,-0.6518251737671277,Espana,Rioja,0.8586374503772417,Rioja Red,-0.39845430408041677,0.0
Perinet,1194,2016,0.18249857946119255,-0.6555641633817875,Espana,Priorato,0.8547623633496155,Red,-0.39845430408041677,0.0
Cepa 21,Malabrigo Ribera del Duero,2018,0.18249857946119255,-0.6518251737671277,Espana,Ribera del Duero,-0.6778654109101095,Ribera Del Duero Red,1.3972875305566685,0.0
Romate,Old & Plus Pedro Ximenez,N.V.,0.18249857946119255,-0.6555641633817875,Espana,Jerez Pedro Ximenes (PX),-0.4588364124286107,Sherry,-0.39845430408041677,0.0
Avgvstvs,Reserva Trajanvs,2016,0.18249857946119255,-0.6555641633817875,Espana,Penedes,-0.8841074057137809,Red,-0.39845430408041677,0.0
Alvaro Palacios,Finca Dofi,1999,0.18249857946119255,-0.6555641633817875,Espana,Priorato,0.21928726648586064,Priorat Red,-0.39845430408041677,0.0
Jorge Ordonez,No. 2 Victoria,2018,0.18249857946119255,-0.6555641633817875,Espana,Malaga,-0.9996029228038369,Unknown,-0.39845430408041677,0.0
Remelluri,Granja Gran Reserva Rioja,2013,0.18249857946119255,-0.6593031529964474,Espana,Rioja,-0.21588334254988586,Rioja Red,-0.39845430408041677,0.0
Castillo Perelada,Emporda Gran Claustro,2015,0.18249857946119255,-0.6593031529964474,Espana,Emporda,-0.6910648985775446,Red,-0.39845430408041677,0.0
Anima Negra,Son Negre,2010,0.18249857946119255,-0.6593031529964474,Espana,Mallorca,3.53875217285095,Red,-0.39845430408041677,0.0
Vinicola Real,200 Monges Rioja Reserva,2012,0.18249857946119255,-0.6630421426111073,Espana,Rioja,-0.5334960145475397,Rioja Red,-0.39845430408041677,0.0
Ramon Bilbao,Lalomba Finca Valhonta,2017,0.18249857946119255,-0.6667811322257671,Espana,Rioja,-0.15710437403083952,Rioja Red,-0.39845430408041677,0.0
Clos Mogador,Manyetes,2017,0.18249857946119255,-0.6667811322257671,Espana,Priorato,-0.09213814566768308,Priorat Red,-0.39845430408041677,0.0
Vina Pedrosa,Gran Reserva,2014,0.18249857946119255,-0.670520121840427,Espana,Ribera del Duero,1.2023998955074442,Ribera Del Duero Red,1.3972875305566685,0.0
Abadia Retuerta,Pago Valdebellon,2016,0.18249857946119255,-0.670520121840427,Espana,Sardon de Duero,0.03160705121451986,Cabernet Sauvignon,-0.39845430408041677,0.0
Terroir Al Limit Soc. Lda,Les Tosses,2013,0.18249857946119255,-0.6742591114550869,Espana,Priorato,1.9492451188990556,Priorat Red,-0.39845430408041677,0.0
Enric Soler,Nun Vinya dels Taus,2018,0.18249857946119255,-0.6742591114550869,Espana,Penedes,-0.03439038712265502,Unknown,-0.7576026710078342,0.0
Bodegas Celler Francisco Castillo - Clos Dominic,Vinyes Altes Porrera,2016,0.18249857946119255,-0.6779981010697467,Espana,Priorato,-0.0750200600989784,Priorat Red,-0.39845430408041677,0.0
Es Fangar,Lo Cortinelo.Lo Blanc,2017,0.18249857946119255,-0.6779981010697467,Espana,Pla i Llevant,-0.7655182587016699,Unknown,-0.03930593715299942,0.0
Cal Batllet - Celler Ripoll Sans,5 Partides Gratallops Vi de La Vila,2014,0.18249857946119255,-0.6779981010697467,Espana,Priorato,-0.3045674003154645,Priorat Red,-0.39845430408041677,0.0
Vega Sicilia,Valbuena 5o,1982,0.18249857946119255,-0.6854760802990665,Espana,Ribera del Duero,3.3129171885409305,Ribera Del Duero Red,1.3972875305566685,0.0
Portia,Summa Edicion Limitada,2015,0.18249857946119255,-0.6854760802990665,Espana,Ribera del Duero,0.5280315327069566,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas Mas Alta,Cirerets,2019,0.18249857946119255,-0.6854760802990665,Espana,Priorato,-0.5458705342357599,Priorat Red,-0.39845430408041677,0.0
Los Aguilares,Pago El Espino,2019,0.18249857946119255,-0.6854760802990665,Espana,Sierras de Malaga,-0.9377303243627355,Red,-0.39845430408041677,0.0
La Vicalanda,Gran Reserva,2015,0.18249857946119255,-0.6892150699137263,Espana,Rioja,-0.2179457624979226,Rioja Red,-0.39845430408041677,0.0
Vina Pedrosa,Perez Pascuas Gran Reserva Seleccion,2015,0.18249857946119255,-0.6892150699137263,Espana,Ribera del Duero,-0.1880406732513902,Ribera Del Duero Red,1.3972875305566685,0.0
Ostatu,Gloria Rioja,2011,0.18249857946119255,-0.6892150699137263,Espana,Rioja Alavesa,-0.40150113787319003,Rioja Red,-0.39845430408041677,0.0
Finca Valpiedra,Petra de Valpiedra Garnacha,2017,0.18249857946119255,-0.6892150699137263,Espana,Rioja,-0.6489915316375956,Grenache,1.3972875305566685,0.0
Vina Pomal,Alto de la Caseta,2015,0.18249857946119255,-0.6929540595283862,Espana,Rioja,0.3739687625886141,Rioja Red,-0.39845430408041677,0.0
Baigorri,Rioja B70,2014,0.18249857946119255,-0.7004320387577059,Espana,Rioja,0.827701151156691,Rioja Red,-0.39845430408041677,0.0
Matarromera,Gran Reserva,2014,0.18249857946119255,-0.7004320387577059,Espana,Ribera del Duero,0.21000637671969538,Ribera Del Duero Red,1.3972875305566685,0.0
Vivaltus,Tinto,2016,0.18249857946119255,-0.7004320387577059,Espana,Ribera del Duero,1.1267520436220144,Ribera Del Duero Red,1.3972875305566685,0.0
Comenge,Don Miguel,2016,0.18249857946119255,-0.7041710283723658,Espana,Ribera del Duero,-0.6691222002219304,Ribera Del Duero Red,1.3972875305566685,0.0
Collbaix Celler El Moli,Singular Negre,2015,0.18249857946119255,-0.7041710283723658,Espana,Pla de Bages,-0.7634558387536331,Cabernet Sauvignon,-0.39845430408041677,0.0
Bodegas Celler Francisco Castillo - Clos Dominic,Vinyes Altes Porrera,2017,0.18249857946119255,-0.7041710283723658,Espana,Priorato,-0.6469291116895589,Priorat Red,-0.39845430408041677,0.0
Pujanza,Rioja Cisma,2014,0.18249857946119255,-0.7079100179870257,Espana,Rioja,1.5598602327097242,Rioja Red,-0.39845430408041677,0.0
Jesus Madrazo,Seleccion Rioja,2018,0.18249857946119255,-0.7079100179870257,Espana,Rioja,-0.667553311169926,Rioja Red,-0.39845430408041677,0.0
Allende,Martires Rioja,2015,0.18249857946119255,-0.7079100179870257,Espana,Rioja,0.5595865579119182,Rioja White,-2.194196138717502,0.0
