winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity,price_log,num_reviews_log,acidity_squared
La Vicalanda,Reserva,2015.0,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Enrique Mendoza,Santa Rosa,2017.0,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Clos Pons,Roc Nu,2011.0,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0,3.2168738221975275,6.030685260261263,9.0
Sierra Cantabria,Coleccion Privada,2012.0,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0,3.3775875160230218,6.030685260261263,9.0
Imperial,Rioja Reserva,2004.0,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0,3.828641396489095,6.030685260261263,9.0
Losada,Altos de Losada,2018.0,4.2,415,Espana,Bierzo,17.9,Mencia,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015.0,4.2,414,Espana,Rias Baixas,16.78,Albarino,4.0,3.0,2.990719731730447,6.028278520230698,9.0
La Rioja Alta,Vina Alberdi Crianza,2018.0,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0,2.990719731730447,6.018593214496234,9.0
Bodegas La Horra,Corimbo I,2015.0,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,4.0,3.0,3.6609942506244004,6.023447592961033,9.0
Vina Pedrosa,Gran Reserva,2011.0,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,4.0,3.0,3.9579519373165457,6.018593214496234,9.0
Campillo,Gran Reserva Rioja,2012.0,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0,3.177637076851603,6.018593214496234,9.0
Ramon do Casar,Treixadura,2015.0,4.2,407,Espana,Ribeiro,11.95,Rioja Red,4.0,3.0,2.990719731730447,6.0112671744041615,9.0
Lustau,Candela Cream Dulce Sweet,2015.0,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,2.990719731730447,6.0063531596017325,9.0
Portal del Priorat,Clos del Portal Somni,2014.0,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0,4.031582240485785,6.003887067106539,9.0
Binigrau,Nounat,2015.0,4.2,404,Espana,Mallorca,19.9,Rioja Red,4.0,3.0,3.039749158970765,6.003887067106539,9.0
Ramon Bilbao,Mirto,2011.0,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0,3.3854066957558313,5.998936561946683,9.0
Matsu,El Viejo,2019.0,4.2,400,Espana,Toro,27.89,Toro Red,4.0,3.0,3.363495514478144,5.993961427306569,9.0
Artadi,Valdegines,2016.0,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0,3.911222685257377,5.988961416889864,9.0
Contino,Rioja Graciano,2011.0,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0,4.031582240485785,5.981414211254481,9.0
Contino,Reserva,2016.0,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0,3.043569602968151,5.973809611869261,9.0
Conreria d'Scala Dei,Les Brugueres,2018.0,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0,2.990719731730447,5.968707559985366,9.0
Mustiguillo,Finca Terrerazo,2017.0,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0,3.2367157429965316,5.968707559985366,9.0
Matarromera,Gran Reserva,2011.0,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,4.0,3.0,4.031582240485785,5.966146739123692,9.0
Sei Solo,Preludio,2016.0,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,4.0,3.0,3.4852321106052293,5.966146739123692,9.0
Vinedos de Paganos,El Puntido,2005.0,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0,4.031582240485785,5.966146739123692,9.0
La Vicalanda,Reserva,2015.0,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Enrique Mendoza,Santa Rosa,2017.0,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Clos Pons,Roc Nu,2011.0,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0,3.2168738221975275,6.030685260261263,9.0
Sierra Cantabria,Coleccion Privada,2012.0,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0,3.3775875160230218,6.030685260261263,9.0
Imperial,Rioja Reserva,2004.0,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0,3.828641396489095,6.030685260261263,9.0
Losada,Altos de Losada,2018.0,4.2,415,Espana,Bierzo,17.9,Mencia,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015.0,4.2,414,Espana,Rias Baixas,16.78,Albarino,4.0,3.0,2.990719731730447,6.028278520230698,9.0
La Rioja Alta,Vina Alberdi Crianza,2018.0,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0,2.990719731730447,6.018593214496234,9.0
Bodegas La Horra,Corimbo I,2015.0,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,4.0,3.0,3.6609942506244004,6.023447592961033,9.0
Vina Pedrosa,Gran Reserva,2011.0,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,4.0,3.0,3.9579519373165457,6.018593214496234,9.0
Campillo,Gran Reserva Rioja,2012.0,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0,3.177637076851603,6.018593214496234,9.0
Ramon do Casar,Treixadura,2015.0,4.2,407,Espana,Ribeiro,11.95,Rioja Red,4.0,3.0,2.990719731730447,6.0112671744041615,9.0
Lustau,Candela Cream Dulce Sweet,2015.0,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,2.990719731730447,6.0063531596017325,9.0
Portal del Priorat,Clos del Portal Somni,2014.0,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0,4.031582240485785,6.003887067106539,9.0
Binigrau,Nounat,2015.0,4.2,404,Espana,Mallorca,19.9,Rioja Red,4.0,3.0,3.039749158970765,6.003887067106539,9.0
Ramon Bilbao,Mirto,2011.0,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0,3.3854066957558313,5.998936561946683,9.0
Matsu,El Viejo,2019.0,4.2,400,Espana,Toro,27.89,Toro Red,4.0,3.0,3.363495514478144,5.993961427306569,9.0
Artadi,Valdegines,2016.0,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0,3.911222685257377,5.988961416889864,9.0
Contino,Rioja Graciano,2011.0,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0,4.031582240485785,5.981414211254481,9.0
Contino,Reserva,2016.0,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0,3.043569602968151,5.973809611869261,9.0
Conreria d'Scala Dei,Les Brugueres,2018.0,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0,2.990719731730447,5.968707559985366,9.0
Mustiguillo,Finca Terrerazo,2017.0,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0,3.2367157429965316,5.968707559985366,9.0
Matarromera,Gran Reserva,2011.0,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,4.0,3.0,4.031582240485785,5.966146739123692,9.0
Sei Solo,Preludio,2016.0,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,4.0,3.0,3.4852321106052293,5.966146739123692,9.0
Vinedos de Paganos,El Puntido,2005.0,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0,4.031582240485785,5.966146739123692,9.0
La Vicalanda,Reserva,2015.0,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Enrique Mendoza,Santa Rosa,2017.0,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Clos Pons,Roc Nu,2011.0,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0,3.2168738221975275,6.030685260261263,9.0
Sierra Cantabria,Coleccion Privada,2012.0,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0,3.3775875160230218,6.030685260261263,9.0
Imperial,Rioja Reserva,2004.0,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0,3.828641396489095,6.030685260261263,9.0
Losada,Altos de Losada,2018.0,4.2,415,Espana,Bierzo,17.9,Mencia,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015.0,4.2,414,Espana,Rias Baixas,16.78,Albarino,4.0,3.0,2.990719731730447,6.028278520230698,9.0
La Rioja Alta,Vina Alberdi Crianza,2018.0,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0,2.990719731730447,6.018593214496234,9.0
Bodegas La Horra,Corimbo I,2015.0,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,4.0,3.0,3.6609942506244004,6.023447592961033,9.0
Vina Pedrosa,Gran Reserva,2011.0,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,4.0,3.0,3.9579519373165457,6.018593214496234,9.0
Campillo,Gran Reserva Rioja,2012.0,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0,3.177637076851603,6.018593214496234,9.0
Ramon do Casar,Treixadura,2015.0,4.2,407,Espana,Ribeiro,11.95,Rioja Red,4.0,3.0,2.990719731730447,6.0112671744041615,9.0
Lustau,Candela Cream Dulce Sweet,2015.0,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,2.990719731730447,6.0063531596017325,9.0
Portal del Priorat,Clos del Portal Somni,2014.0,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0,4.031582240485785,6.003887067106539,9.0
Binigrau,Nounat,2015.0,4.2,404,Espana,Mallorca,19.9,Rioja Red,4.0,3.0,3.039749158970765,6.003887067106539,9.0
Ramon Bilbao,Mirto,2011.0,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0,3.3854066957558313,5.998936561946683,9.0
Matsu,El Viejo,2019.0,4.2,400,Espana,Toro,27.89,Toro Red,4.0,3.0,3.363495514478144,5.993961427306569,9.0
Artadi,Valdegines,2016.0,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0,3.911222685257377,5.988961416889864,9.0
Contino,Rioja Graciano,2011.0,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0,4.031582240485785,5.981414211254481,9.0
Contino,Reserva,2016.0,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0,3.043569602968151,5.973809611869261,9.0
Conreria d'Scala Dei,Les Brugueres,2018.0,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0,2.990719731730447,5.968707559985366,9.0
Mustiguillo,Finca Terrerazo,2017.0,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0,3.2367157429965316,5.968707559985366,9.0
Matarromera,Gran Reserva,2011.0,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,4.0,3.0,4.031582240485785,5.966146739123692,9.0
Sei Solo,Preludio,2016.0,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,4.0,3.0,3.4852321106052293,5.966146739123692,9.0
Vinedos de Paganos,El Puntido,2005.0,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0,4.031582240485785,5.966146739123692,9.0
La Vicalanda,Reserva,2015.0,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Enrique Mendoza,Santa Rosa,2017.0,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Clos Pons,Roc Nu,2011.0,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0,3.2168738221975275,6.030685260261263,9.0
Sierra Cantabria,Coleccion Privada,2012.0,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0,3.3775875160230218,6.030685260261263,9.0
Imperial,Rioja Reserva,2004.0,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0,3.828641396489095,6.030685260261263,9.0
Losada,Altos de Losada,2018.0,4.2,415,Espana,Bierzo,17.9,Mencia,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015.0,4.2,414,Espana,Rias Baixas,16.78,Albarino,4.0,3.0,2.990719731730447,6.028278520230698,9.0
La Rioja Alta,Vina Alberdi Crianza,2018.0,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0,2.990719731730447,6.018593214496234,9.0
Bodegas La Horra,Corimbo I,2015.0,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,4.0,3.0,3.6609942506244004,6.023447592961033,9.0
Vina Pedrosa,Gran Reserva,2011.0,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,4.0,3.0,3.9579519373165457,6.018593214496234,9.0
Campillo,Gran Reserva Rioja,2012.0,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0,3.177637076851603,6.018593214496234,9.0
Ramon do Casar,Treixadura,2015.0,4.2,407,Espana,Ribeiro,11.95,Rioja Red,4.0,3.0,2.990719731730447,6.0112671744041615,9.0
Lustau,Candela Cream Dulce Sweet,2015.0,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,2.990719731730447,6.0063531596017325,9.0
Portal del Priorat,Clos del Portal Somni,2014.0,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0,4.031582240485785,6.003887067106539,9.0
Binigrau,Nounat,2015.0,4.2,404,Espana,Mallorca,19.9,Rioja Red,4.0,3.0,3.039749158970765,6.003887067106539,9.0
Ramon Bilbao,Mirto,2011.0,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0,3.3854066957558313,5.998936561946683,9.0
Matsu,El Viejo,2019.0,4.2,400,Espana,Toro,27.89,Toro Red,4.0,3.0,3.363495514478144,5.993961427306569,9.0
Artadi,Valdegines,2016.0,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0,3.911222685257377,5.988961416889864,9.0
Contino,Rioja Graciano,2011.0,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0,4.031582240485785,5.981414211254481,9.0
Contino,Reserva,2016.0,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0,3.043569602968151,5.973809611869261,9.0
Conreria d'Scala Dei,Les Brugueres,2018.0,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0,2.990719731730447,5.968707559985366,9.0
Mustiguillo,Finca Terrerazo,2017.0,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0,3.2367157429965316,5.968707559985366,9.0
Matarromera,Gran Reserva,2011.0,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,4.0,3.0,4.031582240485785,5.966146739123692,9.0
Sei Solo,Preludio,2016.0,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,4.0,3.0,3.4852321106052293,5.966146739123692,9.0
Vinedos de Paganos,El Puntido,2005.0,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0,4.031582240485785,5.966146739123692,9.0
La Vicalanda,Reserva,2015.0,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Enrique Mendoza,Santa Rosa,2017.0,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Clos Pons,Roc Nu,2011.0,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0,3.2168738221975275,6.030685260261263,9.0
Sierra Cantabria,Coleccion Privada,2012.0,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0,3.3775875160230218,6.030685260261263,9.0
Imperial,Rioja Reserva,2004.0,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0,3.828641396489095,6.030685260261263,9.0
Losada,Altos de Losada,2018.0,4.2,415,Espana,Bierzo,17.9,Mencia,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015.0,4.2,414,Espana,Rias Baixas,16.78,Albarino,4.0,3.0,2.990719731730447,6.028278520230698,9.0
La Rioja Alta,Vina Alberdi Crianza,2018.0,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0,2.990719731730447,6.018593214496234,9.0
Bodegas La Horra,Corimbo I,2015.0,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,4.0,3.0,3.6609942506244004,6.023447592961033,9.0
Vina Pedrosa,Gran Reserva,2011.0,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,4.0,3.0,3.9579519373165457,6.018593214496234,9.0
Campillo,Gran Reserva Rioja,2012.0,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0,3.177637076851603,6.018593214496234,9.0
Ramon do Casar,Treixadura,2015.0,4.2,407,Espana,Ribeiro,11.95,Rioja Red,4.0,3.0,2.990719731730447,6.0112671744041615,9.0
Lustau,Candela Cream Dulce Sweet,2015.0,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,2.990719731730447,6.0063531596017325,9.0
Portal del Priorat,Clos del Portal Somni,2014.0,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0,4.031582240485785,6.003887067106539,9.0
Binigrau,Nounat,2015.0,4.2,404,Espana,Mallorca,19.9,Rioja Red,4.0,3.0,3.039749158970765,6.003887067106539,9.0
Ramon Bilbao,Mirto,2011.0,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0,3.3854066957558313,5.998936561946683,9.0
Matsu,El Viejo,2019.0,4.2,400,Espana,Toro,27.89,Toro Red,4.0,3.0,3.363495514478144,5.993961427306569,9.0
Artadi,Valdegines,2016.0,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0,3.911222685257377,5.988961416889864,9.0
Contino,Rioja Graciano,2011.0,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0,4.031582240485785,5.981414211254481,9.0
Contino,Reserva,2016.0,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0,3.043569602968151,5.973809611869261,9.0
Conreria d'Scala Dei,Les Brugueres,2018.0,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0,2.990719731730447,5.968707559985366,9.0
Mustiguillo,Finca Terrerazo,2017.0,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0,3.2367157429965316,5.968707559985366,9.0
Matarromera,Gran Reserva,2011.0,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,4.0,3.0,4.031582240485785,5.966146739123692,9.0
Sei Solo,Preludio,2016.0,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,4.0,3.0,3.4852321106052293,5.966146739123692,9.0
Vinedos de Paganos,El Puntido,2005.0,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0,4.031582240485785,5.966146739123692,9.0
La Vicalanda,Reserva,2015.0,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Enrique Mendoza,Santa Rosa,2015.0,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Clos Pons,Roc Nu,2015.0,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0,3.2168738221975275,6.030685260261263,9.0
Sierra Cantabria,Coleccion Privada,2015.0,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0,3.3775875160230218,6.030685260261263,9.0
Imperial,Rioja Reserva,2015.0,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0,3.828641396489095,6.030685260261263,9.0
Losada,Altos de Losada,2015.0,4.2,415,Espana,Bierzo,17.9,Mencia,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015.0,4.2,414,Espana,Rias Baixas,16.78,Albarino,4.0,3.0,2.990719731730447,6.028278520230698,9.0
La Rioja Alta,Vina Alberdi Crianza,2015.0,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0,2.990719731730447,6.018593214496234,9.0
Bodegas La Horra,Corimbo I,2015.0,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,4.0,3.0,3.6609942506244004,6.023447592961033,9.0
Vina Pedrosa,Gran Reserva,2015.0,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,4.0,3.0,3.9579519373165457,6.018593214496234,9.0
Campillo,Gran Reserva Rioja,2015.0,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0,3.177637076851603,6.018593214496234,9.0
Ramon do Casar,Treixadura,2015.0,4.2,407,Espana,Ribeiro,11.95,Rioja Red,4.0,3.0,2.990719731730447,6.0112671744041615,9.0
Lustau,Candela Cream Dulce Sweet,2015.0,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,2.990719731730447,6.0063531596017325,9.0
Portal del Priorat,Clos del Portal Somni,2015.0,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0,4.031582240485785,6.003887067106539,9.0
Binigrau,Nounat,2015.0,4.2,404,Espana,Mallorca,19.9,Rioja Red,4.0,3.0,3.039749158970765,6.003887067106539,9.0
Ramon Bilbao,Mirto,2015.0,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0,3.3854066957558313,5.998936561946683,9.0
Matsu,El Viejo,2015.0,4.2,400,Espana,Toro,27.89,Toro Red,4.0,3.0,3.363495514478144,5.993961427306569,9.0
Artadi,Valdegines,2015.0,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0,3.911222685257377,5.988961416889864,9.0
Contino,Rioja Graciano,2015.0,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0,4.031582240485785,5.981414211254481,9.0
Contino,Reserva,2015.0,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0,3.043569602968151,5.973809611869261,9.0
Conreria d'Scala Dei,Les Brugueres,2015.0,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0,2.990719731730447,5.968707559985366,9.0
Mustiguillo,Finca Terrerazo,2015.0,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0,3.2367157429965316,5.968707559985366,9.0
Matarromera,Gran Reserva,2015.0,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,4.0,3.0,4.031582240485785,5.966146739123692,9.0
Sei Solo,Preludio,2015.0,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,4.0,3.0,3.4852321106052293,5.966146739123692,9.0
Vinedos de Paganos,El Puntido,2015.0,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0,4.031582240485785,5.966146739123692,9.0
La Vicalanda,Reserva,2015.0,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Enrique Mendoza,Santa Rosa,2017.0,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Clos Pons,Roc Nu,2011.0,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0,3.2168738221975275,6.030685260261263,9.0
Sierra Cantabria,Coleccion Privada,2012.0,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0,3.3775875160230218,6.030685260261263,9.0
Imperial,Rioja Reserva,2004.0,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0,3.828641396489095,6.030685260261263,9.0
Losada,Altos de Losada,2018.0,4.2,415,Espana,Bierzo,17.9,Mencia,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015.0,4.2,414,Espana,Rias Baixas,16.78,Albarino,4.0,3.0,2.990719731730447,6.028278520230698,9.0
La Rioja Alta,Vina Alberdi Crianza,2018.0,4.2,410,Espana,Rioja,13.58,Rioja Red,4.0,3.0,2.990719731730447,6.018593214496234,9.0
Bodegas La Horra,Corimbo I,2015.0,4.2,412,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,4.0,3.0,3.6609942506244004,6.023447592961033,9.0
Vina Pedrosa,Gran Reserva,2011.0,4.2,410,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,4.0,3.0,3.9579519373165457,6.018593214496234,9.0
Campillo,Gran Reserva Rioja,2012.0,4.2,410,Espana,Rioja,22.99,Rioja Red,4.0,3.0,3.177637076851603,6.018593214496234,9.0
Ramon do Casar,Treixadura,2015.0,4.2,407,Espana,Ribeiro,11.95,Rioja Red,4.0,3.0,2.990719731730447,6.0112671744041615,9.0
Lustau,Candela Cream Dulce Sweet,2015.0,4.2,405,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,2.990719731730447,6.0063531596017325,9.0
Portal del Priorat,Clos del Portal Somni,2014.0,4.2,404,Espana,Priorato,77.36,Priorat Red,4.0,3.0,4.031582240485785,6.003887067106539,9.0
Binigrau,Nounat,2015.0,4.2,404,Espana,Mallorca,19.9,Rioja Red,4.0,3.0,3.039749158970765,6.003887067106539,9.0
Ramon Bilbao,Mirto,2011.0,4.2,402,Espana,Rioja,28.53,Rioja Red,4.0,3.0,3.3854066957558313,5.998936561946683,9.0
Matsu,El Viejo,2019.0,4.2,400,Espana,Toro,27.89,Toro Red,4.0,3.0,3.363495514478144,5.993961427306569,9.0
Artadi,Valdegines,2016.0,4.2,398,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0,3.911222685257377,5.988961416889864,9.0
Contino,Rioja Graciano,2011.0,4.2,395,Espana,Rioja,61.94,Rioja Red,4.0,3.0,4.031582240485785,5.981414211254481,9.0
Contino,Reserva,2016.0,4.2,392,Espana,Rioja,19.98,Rioja Red,4.0,3.0,3.043569602968151,5.973809611869261,9.0
Conreria d'Scala Dei,Les Brugueres,2018.0,4.2,390,Espana,Priorato,16.76,Priorat Red,4.0,3.0,2.990719731730447,5.968707559985366,9.0
Mustiguillo,Finca Terrerazo,2017.0,4.2,390,Espana,El Terrerazo,24.45,Red,4.0,3.0,3.2367157429965316,5.968707559985366,9.0
Matarromera,Gran Reserva,2011.0,4.2,389,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,4.0,3.0,4.031582240485785,5.966146739123692,9.0
Sei Solo,Preludio,2016.0,4.2,388,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,4.0,3.0,3.4852321106052293,5.966146739123692,9.0
Vinedos de Paganos,El Puntido,2005.0,4.2,384,Espana,Rioja,73.0,Rioja Red,4.0,3.0,4.031582240485785,5.966146739123692,9.0
La Vicalanda,Reserva,2015.0,4.2,420,Espana,Rioja,17.5,Rioja Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Enrique Mendoza,Santa Rosa,2017.0,4.2,420,Espana,Alicante,18.9,Red,4.0,3.0,2.990719731730447,6.030685260261263,9.0
Clos Pons,Roc Nu,2011.0,4.2,420,Espana,Costers del Segre,23.95,Red,4.0,3.0,3.2168738221975275,6.030685260261263,9.0
Sierra Cantabria,Coleccion Privada,2012.0,4.2,420,Espana,Rioja,28.3,Rioja Red,4.0,3.0,3.3775875160230218,6.030685260261263,9.0
Imperial,Rioja Reserva,2004.0,4.2,417,Espana,Rioja,45.0,Rioja Red,4.0,3.0,3.828641396489095,6.030685260261263,9.0
Losada,Altos de Losada,2018.0,4.2,415,Espana,Bierzo,17.9,Mencia,4.0,3.0,2.990719731730447,6.030685260261263,9.0
